price,types,address,latitude,longitude,date,beds,baths,sq.,bath,reception,receptions,bed,total_Beds,total_Baths,total_Receptions,FlatType,index
465000,2 bed maisonette for sale ,"Como Road, London SE23",51.436746,-0.043121,9/2/2021,2,0,0,1,1,0,0,2,1,1,maisonette,176
450000,4 bed terraced house for sale ,"Melrose Close, Hayes UB4",51.525187,-0.413331,9/2/2021,4,0,0,1,1,0,0,4,1,1,terraced house,177
4e+05,3 bed end terrace house for sale ,"Green Lane, Dagenham, Essex RM8",51.561185,0.137814,9/2/2021,3,0,0,1,1,0,0,3,1,1,end terrace house,178
3e+05,2 bed flat for sale ,"Byron Way, Northolt UB5",51.530323,-0.385285,9/2/2021,2,0,0,1,1,0,0,2,1,1,flat,179
3e+05,1 bed flat for sale ,"Yunus Khan Close, Walthamstow, London E17",51.578013,-0.018863,9/2/2021,0,0,0,1,1,0,1,1,1,1,flat,180
550000,2 bed terraced house for sale ,"Downsfield Road, Walthamstow, London E17",51.576538,-0.032398,9/2/2021,2,0,0,1,1,0,0,2,1,1,terraced house,181
325000,2 bed flat for sale ,"Rutland Walk, Catford SE6",51.43719,-0.032519,9/2/2021,2,0,0,1,1,0,0,2,1,1,flat,182
450000,2 bed flat for sale ,"Voltaire Road, London SW4",51.464741,-0.131427,9/2/2021,2,0,0,1,1,0,0,2,1,1,flat,183
425000,1 bed flat for sale ,"Evering Road, London E5",51.560356,-0.061884,9/2/2021,0,0,0,1,1,0,1,1,1,1,flat,184
560000,1 bed flat for sale ,"Central London Apartments, Victoria Rd, London W3",51.522933,-0.258797,9/2/2021,0,0,0,1,1,0,1,1,1,1,flat,185
375000,1 bed flat for sale ,"West End Avenue, Pinner HA5",51.59052,-0.385014,9/2/2021,0,0,557,1,1,0,1,1,1,1,flat,186
1350000,4 bed end terrace house for sale ,"Giesbach Road, Archway, London N19",51.565903,-0.133174,9/2/2021,4,0,0,1,0,2,0,4,1,2,end terrace house,187
570000,1 bed flat for sale ,"Central London Apartment, Victoria Rd, London W3",51.522933,-0.258797,9/2/2021,0,0,0,1,1,0,1,1,1,1,flat,188
585000,1 bed flat for sale ,"Comeragh Road, London W14",51.488999,-0.209963,9/2/2021,0,0,0,1,1,0,1,1,1,1,flat,189
230000,1 bed flat for sale ,"Westfield Close, Enfield, Middlesex EN3",51.652851,-0.033668,9/2/2021,0,0,0,1,1,0,1,1,1,1,flat,190
499950,1 bed flat for sale ,"Skylark Point, 48 Newnton Close, London N4",51.573498,-0.084609,9/2/2021,0,0,0,1,1,0,1,1,1,1,flat,191
1275000,3 bed flat for sale ,"Richmond Mansions, Denton Road, Twickenham TW1",51.453658,-0.304681,9/2/2021,3,2,0,0,0,2,0,3,2,2,flat,192
580000,1 bed flat for sale ,"Central London Apartments, Victoria Rd, London W3",51.522933,-0.258797,9/2/2021,0,0,0,1,1,0,1,1,1,1,flat,193
2200000,5 bed detached house for sale ,"Park Avenue, Farnborough, Orpington BR6",51.370441,0.05774,9/2/2021,5,4,0,0,0,4,0,5,4,4,detached house,194
2250000,3 bed terraced house for sale ,"Edge Street, London W8",51.507598,-0.196054,9/2/2021,3,3,0,0,1,0,0,3,3,1,terraced house,195
6e+05,1 bed flat for sale ,"Central London Apartment, Victoria Rd, London W3",51.522933,-0.258797,9/2/2021,0,0,0,1,1,0,1,1,1,1,flat,196
620000,1 bed flat for sale ,"Central London Apartments, Victoria Rd, London W3",51.522933,-0.258797,9/2/2021,0,0,0,1,0,0,1,1,1,0,flat,197
650000,1 bed flat for sale ,"Central London Apartments, Victoria Rd, London W3",51.522933,-0.258797,9/2/2021,0,0,0,1,1,0,1,1,1,1,flat,198
535000,2 bed flat for sale ,"East Dulwich Road, East Dulwich SE22",51.461494,-0.070235,9/2/2021,2,2,0,0,1,0,0,2,2,1,flat,199
475000,3 bed terraced house for sale ,"Plumstead High Street, London SE18",51.48627,0.098298,9/2/2021,3,0,0,1,1,0,0,3,1,1,terraced house,200
440000,1 bed flat for sale ,"Anna Close, Brownlow Road, London E8",51.537765,-0.069599,9/2/2021,0,0,0,1,1,0,1,1,1,1,flat,201
280000,1 bed flat for sale ,"Malyons Road, Ladywell SE13",51.455733,-0.020305,9/2/2021,0,0,0,1,1,0,1,1,1,1,flat,202
7e+05,1 bed flat for sale ,"Central London Apartment, Victoria Rd, London W3",51.522933,-0.258797,9/2/2021,0,0,0,1,1,0,1,1,1,1,flat,203
529950,2 bed terraced house for sale ,"Chamberlain Lane, Pinner HA5",51.59357,-0.406702,9/2/2021,2,2,0,0,1,0,0,2,2,1,terraced house,204
720000,2 bed flat for sale ,"Central London Apartments, Victoria Rd, London W3",51.522933,-0.258797,9/2/2021,2,0,0,1,1,0,0,2,1,1,flat,205
725000,3 bed semi-detached house for sale ,"Handsworth Avenue, London E4",51.607964,0.001573,9/2/2021,3,0,0,1,1,0,0,3,1,1,semi-detached house,206
740000,2 bed flat for sale ,"Central London Apartment, Victoria Rd, London W3",51.522933,-0.258797,9/2/2021,2,0,0,1,1,0,0,2,1,1,flat,207
0,4 bed semi-detached house for sale ,"Lambert Avenue, Richmond TW9",51.467155,-0.280092,9/2/2021,4,3,0,0,1,0,0,4,3,1,semi-detached house,208
485000,2 bed flat for sale ,"Trinity Road, London SW17",51.439394,-0.164032,9/2/2021,2,0,0,1,1,0,0,2,1,1,flat,209
875000,2 bed flat for sale ,"Haverstock Hill, London NW3",51.5494,-0.163914,9/2/2021,2,0,818,1,1,0,0,2,1,1,flat,210
1450000,4 bed end terrace house for sale ,"Vivienne Close, Twickenham TW1",51.453342,-0.30942,9/2/2021,4,0,0,0,0,0,0,4,0,0,end terrace house,211
330000,3 bed property for sale ,"Betsham Road, Erith DA8",51.475424,0.184478,9/2/2021,3,0,936,1,1,0,0,3,1,1,property,212
225000,1 bed flat for sale ,"Murray Grove, London N1",51.530148,-0.09082,9/2/2021,0,0,0,1,0,0,1,1,1,0,flat,213
4e+05,1 bed flat for sale ,"Upper Brighton Road, Surbiton KT6",51.385253,-0.3001,9/2/2021,0,0,0,1,1,0,1,1,1,1,flat,214
425000,1 bed flat for sale ,"Lily Close, London W14",51.493637,-0.21536,9/2/2021,0,0,0,1,1,0,1,1,1,1,flat,215
2850000,3 bed flat for sale ,"Circus Road West, Battersea Power Station, Nine Elms, London SW11",51.480731,-0.139366,9/2/2021,3,3,"1,421",0,0,0,0,3,3,0,flat,216
650000,3 bed terraced house for sale ,"Elphinstone Road, Walthamstow, London E17",51.593151,-0.026509,9/2/2021,3,0,0,1,1,0,0,3,1,1,terraced house,217
650000,3 bed semi-detached house for sale ,"Wise Lane, London NW7",51.611229,-0.227382,9/2/2021,3,0,0,1,0,2,0,3,1,2,semi-detached house,218
435000,2 bed flat for sale ,"Field End Road, Eastcote HA4",51.574829,-0.39577,9/2/2021,2,2,0,0,0,0,0,2,2,0,flat,219
545000,3 bed semi-detached house for sale ,"Kings Avenue, Woodford Green, Essex IG8",51.61301,0.037219,9/2/2021,3,0,0,1,0,3,0,3,1,3,semi-detached house,220
275000,2 bed maisonette for sale ,"Chalford Walk, Woodford Green, Essex IG8",51.599929,0.043781,9/2/2021,2,0,0,1,1,0,0,2,1,1,maisonette,221
540000,2 bed property for sale ,"New Crescent Yard, Acton Lane, Harlesden, London NW10",51.536158,-0.248401,9/2/2021,2,0,0,1,1,0,0,2,1,1,property,222
450000,1 bed flat for sale ,"Ashton Reach, Surrey Quays, London SE16",51.491533,-0.03631,9/2/2021,0,0,0,1,0,0,1,1,1,0,flat,223
325000,1 bed flat for sale ,"Conington Road, Lewisham, London SE13",51.467728,-0.013806,9/2/2021,0,0,0,1,1,0,1,1,1,1,flat,224
2500000,4 bed flat for sale ,"Kidderpore Avenue, Hampstead, London NW3",51.557679,-0.194559,9/2/2021,4,4,0,0,0,2,0,4,4,2,flat,225
795000,2 bed flat for sale ,"Imperial Court, Shepherds Hill, Highgate, London N6",51.577854,-0.13792,9/2/2021,2,2,0,0,1,0,0,2,2,1,flat,226
325000,2 bed flat for sale ,"Boundfield Road, Catford, London SE6",51.43493,0.00687,9/2/2021,2,2,0,0,1,0,0,2,2,1,flat,227
725000,1 bed flat for sale ,"Belvedere Row Apartments, Fountain Park Way, London W12",51.511787,-0.221873,9/2/2021,0,0,0,1,1,0,1,1,1,1,flat,228
350000,1 bed flat for sale ,"Willesden Lane, Brondesbury, London NW6",51.544055,-0.210328,9/2/2021,0,0,0,1,1,0,1,1,1,1,flat,229
1700000,4 bed semi-detached house for sale ,"Burrows Road, Kensal Green, London NW10",51.531919,-0.222352,9/2/2021,4,2,0,0,1,0,0,4,2,1,semi-detached house,230
5e+05,3 bed flat for sale ,"All Souls Avenue, Willesden Green, London NW10",51.540296,-0.226913,9/2/2021,3,0,0,1,0,2,0,3,1,2,flat,231
5e+05,2 bed flat for sale ,"Dobson Walk, Camberwell, London SE5",51.48001,-0.089259,9/2/2021,2,0,0,1,1,0,0,2,1,1,flat,232
550000,2 bed flat for sale ,"Camberwell Grove, Camberwell, London SE5",51.473279,-0.089191,9/2/2021,2,0,0,1,1,0,0,2,1,1,flat,233
425000,1 bed flat for sale ,"East Dulwich Grove, East Dulwich, London SE22",51.457733,-0.08283,9/2/2021,0,0,0,1,1,0,1,1,1,1,flat,234
530000,2 bed flat for sale ,"Peartree Way, Greenwich, London SE10",51.495004,0.013556,9/1/2021,2,0,0,1,1,0,0,2,1,1,flat,235
465000,3 bed end terrace house for sale ,"Hamilton Crescent, Harrow HA2",51.564072,-0.372129,9/1/2021,3,0,0,1,1,0,0,3,1,1,end terrace house,236
725000,5 bed end terrace house for sale ,"Torbay Road, Harrow HA2",51.566953,-0.38217,9/1/2021,5,2,0,0,1,0,0,5,2,1,end terrace house,237
350000,1 bed flat for sale ,"Lordship Lane, Dulwich SE22",51.452278,-0.074165,9/1/2021,0,0,0,0,0,0,1,1,0,0,flat,238
1950000,3 bed flat for sale ,"Elsworthy Terrace, London NW3",51.5409,-0.165141,9/1/2021,3,3,"1,574",0,0,2,0,3,3,2,flat,239
1600000,2 bed terraced house for sale ,"West Mews, London SW1V",51.490686,-0.143282,9/1/2021,2,2,0,0,0,0,0,2,2,0,terraced house,240
470000,2 bed flat for sale ,"Princess Park Manor, Royal Drive, London N11",51.613903,-0.145591,9/1/2021,2,2,0,0,1,0,0,2,2,1,flat,241
4e+05,2 bed property for sale ,"Ethelburga Street, London SW11",51.476859,-0.167819,9/1/2021,2,0,0,1,1,0,0,2,1,1,property,242
565000,4 bed end terrace house for sale ,"Cairns Avenue, London SW16",51.405167,-0.14187,9/1/2021,4,3,0,0,1,0,0,4,3,1,end terrace house,243
430000,3 bed flat for sale ,"Birchwood Court, Godstone Road, Kenley CR8",51.319694,-0.087614,9/1/2021,3,2,0,0,1,0,0,3,2,1,flat,244
250000,1 bed flat for sale ,"Stable Walk, East Finchley N2",51.602003,-0.16964,9/1/2021,0,0,0,1,1,0,1,1,1,1,flat,245
160000,1 bed property for sale ,"Cedar Road, Sutton SM2",51.357671,-0.19067,9/1/2021,0,0,0,1,1,0,1,1,1,1,property,246
325000,2 bed flat for sale ,"36 Kingswood Drive, Sutton SM2",51.350584,-0.197082,9/1/2021,2,2,0,0,1,0,0,2,2,1,flat,247
875000,4 bed detached house for sale ,"Purley Bury Avenue, Purley CR8",51.338379,-0.104006,9/1/2021,4,2,0,0,0,2,0,4,2,2,detached house,248
350000,2 bed terraced house for sale ,"Brewery Road, London SE18",51.485786,0.081856,9/1/2021,2,0,0,1,1,0,0,2,1,1,terraced house,249
825000,3 bed flat for sale ,"Farleigh Road, London N16",51.5556,-0.06882,9/1/2021,3,2,0,0,1,0,0,3,2,1,flat,250
565000,1 bed flat for sale ,"Farleigh Road, London N16",51.5556,-0.06882,9/1/2021,0,0,0,1,1,0,1,1,1,1,flat,251
795000,2 bed flat for sale ,"Farleigh Road, London N16",51.5556,-0.06882,9/1/2021,2,2,0,0,1,0,0,2,2,1,flat,252
450000,3 bed semi-detached house for sale ,"Capel Road, Enfield EN1",51.67542,-0.05408,9/1/2021,3,0,0,1,0,2,0,3,1,2,semi-detached house,253
995000,3 bed flat for sale ,"Clifton Road, London N8",51.577862,-0.128409,9/1/2021,3,0,0,1,1,0,0,3,1,1,flat,254
4750000,4 bed flat for sale ,"Blore House, Coleridge Gardens, Kings Chelsea, London SW10",51.481264,-0.186996,9/1/2021,4,4,0,0,0,2,0,4,4,2,flat,255
385000,1 bed flat for sale ,"Strathearn Road, Wimbledon SW19",51.429661,-0.198531,9/1/2021,0,0,641,1,1,0,1,1,1,1,flat,256
1095000,4 bed semi-detached house for sale ,"Odessa Road, London E7",51.551609,0.01796,9/1/2021,4,0,0,1,0,3,0,4,1,3,semi-detached house,257
10500000,7 bed detached house for sale ,"Courtenay Avenue, Highgate, London N6",51.574629,-0.167824,9/1/2021,7,7,0,0,0,6,0,7,7,6,detached house,258
220000,Studio for sale ,"Brindley Place, Uxbridge, Middlesex UB8",51.520804,-0.482218,9/1/2021,0,0,0,1,0,0,1,1,1,0,Studio,259
1900000,8 bed mews house for sale ,"Hansard Mews, West Kennington W14",51.503028,-0.215451,9/1/2021,8,3,0,0,0,3,0,8,3,3,mews house,260
249950,1 bed flat for sale ,"Titus Lodge, 44 Varcoe Gardens, Hayes UB3",51.518343,-0.432595,9/1/2021,0,0,0,0,0,0,1,1,0,0,flat,261
375000,1 bed flat for sale ,"Knatchbull Road, London SE5",51.472766,-0.103008,9/1/2021,0,0,0,0,0,0,1,1,0,0,flat,262
675000,3 bed terraced house for sale ,"Longley Road, London SW17",51.422305,-0.170672,9/1/2021,3,0,0,1,1,0,0,3,1,1,terraced house,263
625000,5 bed detached house for sale ,"Wilhelmina Avenue, Coulsdon CR5",51.30358,-0.144724,9/1/2021,5,0,0,0,0,0,0,5,0,0,detached house,264
1250000,3 bed terraced house for sale ,"Talfourd Road, Peckham Rye SE15",51.472649,-0.078145,9/1/2021,3,0,"1,503",1,0,3,0,3,1,3,terraced house,265
675000,2 bed flat for sale ,"Wandsworth Road, London SW8",51.46944,-0.140797,9/1/2021,2,2,0,0,1,0,0,2,2,1,flat,266
425000,2 bed flat for sale ,"Windsor Court, Mostyn Grove, Bow, London E3",51.530137,-0.025509,9/1/2021,2,0,0,0,0,0,0,2,0,0,flat,267
375000,2 bed flat for sale ,"Bittacy Hill, Mill Hill East NW7",51.606911,-0.207944,9/1/2021,2,0,0,1,1,0,0,2,1,1,flat,268
375000,3 bed flat for sale ,"Park Gate Court, High Street, Hampton Hill, Hampton TW12",51.426645,-0.355556,9/1/2021,3,0,0,1,1,0,0,3,1,1,flat,269
1450000,4 bed terraced house for sale ,"Cranmore Way, Muswell Hill, Greater London N10",51.58767,-0.13579,9/1/2021,4,2,0,0,0,3,0,4,2,3,terraced house,270
8e+05,3 bed property for sale ,"Bowness Crescent, Kingston Vale SW15",51.427722,-0.260088,9/1/2021,3,0,0,1,1,0,0,3,1,1,property,271
474000,3 bed semi-detached house for sale ,"Wickham Road, Shirley, Croydon, Surrey CR0",51.374934,-0.048733,9/1/2021,3,0,0,0,0,0,0,3,0,0,semi-detached house,272
735000,2 bed flat for sale ,"Highgate Road, Dartmouth Park, London NW5",51.555186,-0.144804,9/1/2021,2,2,901,0,1,0,0,2,2,1,flat,273
1220000,2 bed flat for sale ,"Asquith House, West End Gate, Marylebone W2",51.520752,-0.171963,9/1/2021,2,2,0,0,1,0,0,2,2,1,flat,274
5e+05,2 bed maisonette for sale ,"Claire Court, North Finchley, London N12",51.616896,-0.180683,9/1/2021,2,0,0,1,1,0,0,2,1,1,maisonette,275
535000,1 bed flat for sale ,"Colinsdale, Camden Walk, London N1",51.535368,-0.102728,9/1/2021,0,0,0,1,1,0,1,1,1,1,flat,276
1175000,2 bed flat for sale ,"Castleton Court, 4-5 Cleveland Gardens, London W2",51.515585,-0.182272,9/1/2021,2,2,0,0,1,0,0,2,2,1,flat,277
8e+05,5 bed detached house for sale ,"Pole Hill Road, Hillingdon, Middlesex UB10",51.532813,-0.443517,9/1/2021,5,0,0,0,0,0,0,5,0,0,detached house,278
680000,3 bed flat for sale ,"Aurora Point, Plough Way, London SE16",51.492853,-0.036758,9/1/2021,3,2,0,0,0,0,0,3,2,0,flat,279
520000,1 bed flat for sale ,"""Block D - Type 18"" at Silvertown Way, London E16",51.512486,0.010882,9/1/2021,0,0,0,0,1,0,1,1,0,1,flat,280
645000,2 bed flat for sale ,"""Block D - Type 24W"" at Silvertown Way, London E16",51.512486,0.010882,9/1/2021,2,0,0,0,1,0,0,2,0,1,flat,281
690000,3 bed flat for sale ,"""Block D - Type 35"" at Silvertown Way, London E16",51.512486,0.010882,9/1/2021,3,0,0,0,0,2,0,3,0,2,flat,282
695000,3 bed flat for sale ,"""Block D - Type 36"" at Silvertown Way, London E16",51.512486,0.010882,9/1/2021,3,0,0,0,0,2,0,3,0,2,flat,283
525000,3 bed maisonette for sale ,"Carnarvon Road, Stratford, London E15",51.545538,0.011719,9/1/2021,3,2,0,0,1,0,0,3,2,1,maisonette,284
235000,Studio for sale ,"Bittern Court, Edward Street, London SE8",51.480483,-0.027297,9/1/2021,0,0,0,1,1,0,0,0,1,1,Studio,285
550000,1 bed flat for sale ,"Dartmouth Park Avenue, Dartmouth Park, London NW5",51.561179,-0.142038,9/1/2021,0,0,0,1,1,0,1,1,1,1,flat,286
315000,1 bed flat for sale ,"Arundel Court, Jubilee Place, London SW3",51.490174,-0.165917,9/1/2021,0,0,0,1,1,0,1,1,1,1,flat,287
5250000,7 bed detached house for sale ,"Briar Walk, Putney, London SW15",51.462701,-0.233537,9/1/2021,7,4,0,0,0,3,0,7,4,3,detached house,288
310000,1 bed flat for sale ,"Dairyman Close, Cricklewood NW2",51.559319,-0.212412,9/1/2021,0,0,0,1,1,0,1,1,1,1,flat,289
799000,4 bed semi-detached house for sale ,"West Way, Neasden, London NW10",51.560864,-0.257695,9/1/2021,4,0,0,0,0,0,0,4,0,0,semi-detached house,290
1600000,2 bed terraced house for sale ,"Bridstow Place, Notting Hill, London W2",51.516556,-0.19509,9/1/2021,2,2,0,0,1,0,0,2,2,1,terraced house,291
1550000,4 bed flat for sale ,"Clarence Gate Gardens, Glentworth Street, London NW1",51.523841,-0.159816,9/1/2021,4,0,"1,471",0,0,0,0,4,0,0,flat,292
1100000,3 bed detached house for sale ,"Effingham Road, Long Ditton, Surbiton KT6",51.387763,-0.318231,9/1/2021,3,0,0,0,0,0,0,3,0,0,detached house,293
9e+05,3 bed end terrace house for sale ,"Weavers Way, Camden, London NW1",51.53999,-0.13252,9/1/2021,3,0,0,1,1,0,0,3,1,1,end terrace house,294
550000,3 bed flat for sale ,"Skegness House, Sutterton Street, London N7",51.544007,-0.118204,9/1/2021,3,2,0,0,1,0,0,3,2,1,flat,295
799950,3 bed terraced house for sale ,"Alexandra Road, Hendon NW4",51.589129,-0.215962,9/1/2021,3,3,"1,309",0,0,2,0,3,3,2,terraced house,296
995000,3 bed flat for sale ,"Fleet Road, London NW3",51.553451,-0.160967,9/1/2021,3,2,0,0,1,0,0,3,2,1,flat,297
355000,Property for sale ,"Apartment, Oakland Quay E14",51.496836,-0.015884,9/1/2021,0,0,0,1,1,0,0,0,1,1,Property,298
355000,Property for sale ,"Apartment, Oakland Quay E14",51.496836,-0.015884,9/1/2021,0,0,0,1,1,0,0,0,1,1,Property,299
360000,Property for sale ,"Baltimore Wharf, London E14",51.496836,-0.015884,9/1/2021,0,0,0,1,0,0,0,0,1,0,Property,300
225000,1 bed flat for sale ,"Peerless Drive, Harefield, Middlesex UB9",51.589767,-0.484589,9/1/2021,0,0,0,0,0,0,1,1,0,0,flat,301
725000,4 bed terraced house for sale ,"Woodville Road, South Woodford E18",51.592098,0.031267,9/1/2021,4,2,"1,425",0,1,0,0,4,2,1,terraced house,302
9e+05,4 bed maisonette for sale ,"Kentish Town Road, London NW1",51.5432,-0.141484,9/1/2021,4,2,0,0,1,0,0,4,2,1,maisonette,303
475000,3 bed town house for sale ,"Addison Road, London SE25",51.39756,-0.069923,9/1/2021,3,0,0,0,0,0,0,3,0,0,town house,304
525000,4 bed terraced house for sale ,"Kimberley Road, Croydon, Surrey CR0",51.390919,-0.104943,9/1/2021,4,0,0,0,0,0,0,4,0,0,terraced house,305
6e+05,3 bed end terrace house for sale ,"Dartmouth Road, Ruislip, Middlesex HA4",51.562574,-0.407789,9/1/2021,3,0,0,0,0,0,0,3,0,0,end terrace house,306
550000,2 bed flat for sale ,"Walsingham House, 1331 High Road, Whetstone N20",51.631976,-0.175878,9/1/2021,2,2,0,0,1,0,0,2,2,1,flat,307
1600000,Detached house for sale ,"Torrington Park, Finchley N12",51.616887,-0.168351,9/1/2021,0,0,0,0,0,0,0,0,0,0,Detached,308
1e+06,3 bed flat for sale ,"Cleveland Road, London N1",51.540272,-0.086834,9/1/2021,3,2,0,0,1,0,0,3,2,1,flat,309
475000,4 bed terraced house for sale ,"Hereford Way, Chessington, Surrey, . KT9",51.366264,-0.313402,9/1/2021,4,0,0,1,0,2,0,4,1,2,terraced house,310
2150000,5 bed terraced house for sale ,"Fairlawn Grove, London W4",51.495708,-0.268234,9/1/2021,5,2,0,0,0,2,0,5,2,2,terraced house,311
635000,2 bed terraced house for sale ,"Townsend Road, London N15",51.581134,-0.070945,9/1/2021,2,0,0,1,1,0,0,2,1,1,terraced house,312
1100000,2 bed flat for sale ,"Evershed Walk, London W4",51.497103,-0.265818,9/1/2021,2,2,0,0,1,0,0,2,2,1,flat,313
3e+05,2 bed flat for sale ,"South Lane, New Malden KT3",51.38634,-0.255967,9/1/2021,2,0,0,1,1,0,0,2,1,1,flat,314
899950,6 bed semi-detached house for sale ,"Timbercroft, Epsom KT19",51.369661,-0.262764,9/1/2021,6,4,0,0,0,3,0,6,4,3,semi-detached house,315
4e+05,2 bed maisonette for sale ,"Whittington Way, Pinner HA5",51.585604,-0.3801,9/1/2021,2,0,0,1,1,0,0,2,1,1,maisonette,316
250000,1 bed flat for sale ,"Badgers Close, Harrow, Middlesex HA1",51.580136,-0.347834,9/1/2021,0,0,0,1,1,0,1,1,1,1,flat,317
9e+05,3 bed detached house for sale ,"Tyburn Lane, Harrow HA1",51.577294,-0.333946,9/1/2021,3,2,0,0,1,0,0,3,2,1,detached house,318
469950,3 bed semi-detached house for sale ,"Lower Court Road, Epsom, Surrey. KT19",51.342365,-0.271019,9/1/2021,3,2,0,0,0,2,0,3,2,2,semi-detached house,319
7e+05,2 bed property for sale ,"Blue Anchor Lane, London SE16",51.493317,-0.063562,9/1/2021,2,2,0,0,0,0,0,2,2,0,property,320
750000,2 bed flat for sale ,"Newton Road, Notting Hill, London, UK W2",51.515884,-0.190739,9/1/2021,2,0,0,1,1,0,0,2,1,1,flat,321
1190000,2 bed flat for sale ,"Dolben Court, Montaigne Close, London SW1P",51.492217,-0.130983,9/1/2021,2,2,0,0,1,0,0,2,2,1,flat,322
121000,1 bed flat for sale ,"Windsor House, 2 Mountfield Way, St Mary Cray, Orpington, Greater London BR5",51.393111,0.114861,9/1/2021,0,0,0,0,0,0,1,1,0,0,flat,323
79500,1 bed flat for sale ,"Panta House, 4 Old Barn Lane, Kenley, Surrey CR8",51.32017467,-0.101534712,9/1/2021,0,0,0,0,0,0,1,1,0,0,flat,324
590000,2 bed flat for sale ,"Coster Avenue, London N4",51.56621998,-0.096520303,9/1/2021,2,0,711,1,1,0,0,2,1,1,flat,325
350000,1 bed flat for sale ,"Allfarthing Lane, London SW18",51.452735,-0.185677,9/1/2021,0,0,0,1,1,0,1,1,1,1,flat,326
8e+05,2 bed flat for sale ,"St. John Street, London EC1V",51.52473,-0.103876,9/1/2021,2,2,0,0,0,0,0,2,2,0,flat,327
265000,1 bed flat for sale ,"Camden Road, Sutton SM1",51.362602,-0.198506,9/1/2021,0,0,0,1,1,0,1,1,1,1,flat,328
350000,1 bed flat for sale ,"Saffron Court, 17 Ebony Crescent, Cockfosters EN4",51.644297,-0.147271,9/1/2021,0,0,0,1,1,0,1,1,1,1,flat,329
1200000,3 bed bungalow for sale ,"Parkstone Avenue, Hornchurch RM11",51.569599,0.230796,9/1/2021,3,2,0,0,0,2,0,3,2,2,bungalow,330
539950,4 bed flat for sale ,"Birken Court, Rickmansworth Road, Northwood, Middlesex HA6",51.61845,-0.44329,9/1/2021,4,3,0,0,1,0,0,4,3,1,flat,331
1720000,2 bed flat for sale ,"Bondway, London SW8",51.483481,-0.125103,9/1/2021,2,2,0,0,1,0,0,2,2,1,flat,332
5e+06,Property for sale ,"Canonbury Lane, London N1",51.543019,-0.102092,9/1/2021,0,0,0,0,0,0,0,0,0,0,Property,333
2e+06,3 bed terraced house for sale ,"Felden Street, London SW6",51.475595,-0.207939,9/1/2021,3,3,0,0,1,0,0,3,3,1,terraced house,334
650000,2 bed semi-detached house for sale ,"Falcon Court, Albert Road, London E18",51.591105,0.032485,9/1/2021,2,0,0,0,0,0,0,2,0,0,semi-detached house,335
1400000,3 bed flat for sale ,"St. Gabriel Walk, London SE1",51.493488,-0.101543,9/1/2021,3,2,0,0,1,0,0,3,2,1,flat,336
875000,2 bed flat for sale ,"Montpelier Row, Blackheath, London SE3",51.467382,0.009114,9/1/2021,2,2,0,0,1,0,0,2,2,1,flat,337
775000,1 bed flat for sale ,"Walton-Clark House, Brigade Court, Southwark SE1",51.501745,-0.098385,9/1/2021,0,0,0,0,1,0,1,1,0,1,flat,338
2050000,3 bed flat for sale ,"York Street, London W1H",51.519915,-0.159951,9/1/2021,3,3,0,0,0,2,0,3,3,2,flat,339
1150000,3 bed terraced house for sale ,"Princes Road, Richmond, Surrey TW10",51.460649,-0.294753,9/1/2021,3,2,0,0,0,0,0,3,2,0,terraced house,340
447500,2 bed flat for sale ,"Central Square, Ealing W7",51.52303,-0.33181,9/1/2021,2,2,720,0,1,0,0,2,2,1,flat,341
